"","word1","word2","freq"
"12548","tears","joy",2
"12549","teaspoon","salt",2
"12550","teaspoons","cream",2
"12551","tebow","right",2
"12552","technical","difficulties",2
"12553","ted","strickland",2
"12554","ted","wheeler",2
"12555","teenage","girl",2
"12556","teenager","i",2
"12557","telegraph","hill",2
"12558","telephone","calls",2
"12559","television","series",2
"12560","tell","close",2
"12561","tell","people",2
"12562","tell","right",2
"12563","tell","something",2
"12564","tell","story",2
"12565","tell","you",2
"12566","telling","someone",2
"12567","telling","story",2
"12568","telling","us",2
"12569","tells","i",2
"12570","ten","times",2
"12571","tender","minutes",2
"12572","tens","millions",2
"12573","tentative","agreement",2
"12574","term","care",2
"12575","terrelle","pryor",2
"12576","terrible","things",2
"12577","test","i",2
"12578","texas","de",2
"12579","texas","tech",2
"12580","text","message",2
"12581","text","messages",2
"12582","texture","color",2
"12583","th","a",2
"12584","th","avenue",2
"12585","th","consecutive",2
"12586","th","happy",2
"12587","th","november",2
"12588","th","overall",2
"12589","th","running",2
"12590","th","time",2
"12591","th","win",2
"12592","th","year",2
"12593","thank","d",2
"12594","thank","god",2
"12595","thank","goodness",2
"12596","thank","sharing",2
"12597","thank","the",2
"12598","thanks","bringing",2
"12599","thanks","colin",2
"12600","thanks","coming",2
"12601","thanks","d",2
"12602","thanks","dad",2
"12603","thanks","ff",2
"12604","thanks","guys",2
"12605","thanks","how",2
"12606","thanks","listening",2
"12607","thanks","love",2
"12608","thanks","making",2
"12609","thanks","retweet",2
"12610","thanks","so",2
"12611","thanks","support",2
"12612","thanks","twitter",2
"12613","thanksgiving","day",2
"12614","that","cant",2
"12615","that","decision",2
"12616","that","got",2
"12617","that","mean",2
"12618","that","meant",2
"12619","that","much",2
"12620","that","must",2
"12621","that","question",2
"12622","that","really",2
"12623","that","sounds",2
"12624","that’s","i’m",2
"12625","that’s","now",2
"12626","that’s","ok",2
"12627","that’s","something",2
"12628","thats","actually",2
"12629","thats","first",2
"12630","thats","going",2
"12631","thats","makes",2
"12632","thats","much",2
"12633","thats","need",2
"12634","thats","never",2
"12635","thats","okay",2
"12636","thats","percent",2
"12637","thats","really",2
"12638","thats","today",2
"12639","thats","true",2
"12640","thats","two",2
"12641","the","affair",2
"12642","the","african",2
"12643","the","air",2
"12644","the","airline",2
"12645","the","americans",2
"12646","the","audit",2
"12647","the","average",2
"12648","the","bachelor",2
"12649","the","beatles",2
"12650","the","bible",2
"12651","the","bill",2
"12652","the","blind",2
"12653","the","blog",2
"12654","the","board",2
"12655","the","body",2
"12656","the","bombers",2
"12657","the","bond",2
"12658","the","bottle",2
"12659","the","bottom",2
"12660","the","brain",2
"12661","the","brewery",2
"12662","the","brief",2
"12663","the","buffaloes",2
"12664","the","bulldogs",2
"12665","the","business",2
"12666","the","camry",2
"12667","the","can",2
"12668","the","census",2
"12669","the","center",2
"12670","the","chef",2
"12671","the","chronicle",2
"12672","the","clash",2
"12673","the","class",2
"12674","the","club",2
"12675","the","cofounder",2
"12676","the","common",2
"12677","the","concern",2
"12678","the","connection",2
"12679","the","core",2
"12680","the","country",2
"12681","the","course",2
"12682","the","courthouse",2
"12683","the","craft",2
"12684","the","crazy",2
"12685","the","crowd",2
"12686","the","cultural",2
"12687","the","culture",2
"12688","the","cycle",2
"12689","the","deadline",2
"12690","the","deputy",2
"12691","the","dialogue",2
"12692","the","dictator",2
"12693","the","doctors",2
"12694","the","dogs",2
"12695","the","earliest",2
"12696","the","early",2
"12697","the","ecb",2
"12698","the","effects",2
"12699","the","enjoyment",2
"12700","the","eyes",2
"12701","the","father",2
"12702","the","fee",2
"12703","the","fight",2
"12704","the","flavor",2
"12705","the","focus",2
"12706","the","folks",2
"12707","the","food",2
"12708","the","fourth",2
"12709","the","franchise",2
"12710","the","free",2
"12711","the","funny",2
"12712","the","future",2
"12713","the","gains",2
"12714","the","game",2
"12715","the","general",2
"12716","the","girls",2
"12717","the","goal",2
"12718","the","governor",2
"12719","the","grand",2
"12720","the","greater",2
"12721","the","growing",2
"12722","the","health",2
"12723","the","hike",2
"12724","the","history",2
"12725","the","home",2
"12726","the","human",2
"12727","the","index",2
"12728","the","indians",2
"12729","the","ingredients",2
"12730","the","interior",2
"12731","the","internet",2
"12732","the","issue",2
"12733","the","job",2
"12734","the","judges",2
"12735","the","kind",2
"12736","the","kitchen",2
"12737","the","knock",2
"12738","the","lake",2
"12739","the","large",2
"12740","the","larger",2
"12741","the","late",2
"12742","the","leaves",2
"12743","the","legacy",2
"12744","the","legislature",2
"12745","the","library",2
"12746","the","lights",2
"12747","the","line",2
"12748","the","lion",2
"12749","the","longer",2
"12750","the","longest",2
"12751","the","lorax",2
"12752","the","lord",2
"12753","the","lower",2
"12754","the","lucky",2
"12755","the","lyrics",2
"12756","the","magic",2
"12757","the","measure",2
"12758","the","media",2
"12759","the","meeting",2
"12760","the","miami",2
"12761","the","michigan",2
"12762","the","middle",2
"12763","the","moon",2
"12764","the","most",2
"12765","the","mothers",2
"12766","the","motion",2
"12767","the","music",2
"12768","the","nation",2
"12769","the","national",2
"12770","the","nations",2
"12771","the","ncaa",2
"12772","the","nearly",2
"12773","the","newest",2
"12774","the","night",2
"12775","the","odds",2
"12776","the","offer",2
"12777","the","old",2
"12778","the","organization",2
"12779","the","original",2
"12780","the","owner",2
"12781","the","panel",2
"12782","the","paper",2
"12783","the","party",2
"12784","the","path",2
"12785","the","performance",2
"12786","the","person",2
"12787","the","phone",2
"12788","the","photo",2
"12789","the","picture",2
"12790","the","piece",2
"12791","the","pink",2
"12792","the","plan",2
"12793","the","play",2
"12794","the","potential",2
"12795","the","power",2
"12796","the","press",2
"12797","the","pressure",2
"12798","the","property",2
"12799","the","proposed",2
"12800","the","pudding",2
"12801","the","range",2
"12802","the","rate",2
"12803","the","real",2
"12804","the","republican",2
"12805","the","response",2
"12806","the","rev",2
"12807","the","rich",2
"12808","the","rise",2
"12809","the","rotary",2
"12810","the","rules",2
"12811","the","scarlet",2
"12812","the","school",2
"12813","the","shot",2
"12814","the","site",2
"12815","the","situation",2
"12816","the","six",2
"12817","the","spring",2
"12818","the","st",2
"12819","the","star",2
"12820","the","states",2
"12821","the","style",2
"12822","the","taliban",2
"12823","the","taste",2
"12824","the","teemans",2
"12825","the","th",2
"12826","the","three",2
"12827","the","timing",2
"12828","the","tower",2
"12829","the","tragedy",2
"12830","the","trees",2
"12831","the","victim",2
"12832","the","victory",2
"12833","the","vote",2
"12834","the","walk",2
"12835","the","wall",2
"12836","the","war",2
"12837","the","week",2
"12838","the","wild",2
"12839","the","wildcats",2
"12840","the","winner",2
"12841","the","worst",2
"12842","the","writers",2
"12843","the","year",2
"12844","the","yield",2
"12845","the","young",2
"12846","the","youth",2
"12847","the","zoo",2
"12848","theme","parks",2
"12849","theme","song",2
"12850","then","can",2
"12851","then","just",2
"12852","then","time",2
"12853","then","went",2
"12854","then","years",2
"12855","therapy","program",2
"12856","there","are",2
"12857","there","certain",2
"12858","there","different",2
"12859","there","even",2
"12860","there","four",2
"12861","there","good",2
"12862","there","just",2
"12863","there","little",2
"12864","there","meets",2
"12865","there","never",2
"12866","there","people",2
"12867","there","real",2
"12868","there","rules",2
"12869","there","things",2
"12870","there","time",2
"12871","there","tons",2
"12872","there’s","anything",2
"12873","there’s","much",2
"12874","there’s","point",2
"12875","there’s","still",2
"12876","therefore","i",2
"12877","theres","good",2
"12878","theres","great",2
"12879","theres","kind",2
"12880","theres","plenty",2
"12881","theres","reason",2
"12882","theres","room",2
"12883","theres","something",2
"12884","theres","still",2
"12885","theres","whole",2
"12886","these","days",2
"12887","these","things",2
"12888","these","two",2
"12889","they","always",2
"12890","they","arent",2
"12891","they","asked",2
"12892","they","called",2
"12893","they","came",2
"12894","they","even",2
"12895","they","feel",2
"12896","they","get",2
"12897","they","great",2
"12898","they","include",2
"12899","they","knew",2
"12900","they","know",2
"12901","they","like",2
"12902","they","living",2
"12903","they","lot",2
"12904","they","need",2
"12905","they","prey",2
"12906","they","released",2
"12907","they","seemed",2
"12908","they","sell",2
"12909","they","start",2
"12910","they","still",2
"12911","they","stood",2
"12912","they","told",2
"12913","they’re","just",2
"12914","they’re","longer",2
"12915","they’ve","hurt",2
"12916","theyll","give",2
"12917","theyre","also",2
"12918","theyre","gonna",2
"12919","theyre","good",2
"12920","theyre","probably",2
"12921","theyve","able",2
"12922","theyve","done",2
"12923","thing","doesnt",2
"12924","thing","earth",2
"12925","thing","id",2
"12926","thing","kept",2
"12927","thing","makes",2
"12928","thing","maybe",2
"12929","thing","said",2
"12930","thing","say",2
"12931","thing","that",2
"12932","thing","though",2
"12933","thing","will",2
"12934","things","arent",2
"12935","things","bit",2
"12936","things","done",2
"12937","things","either",2
"12938","things","even",2
"12939","things","every",2
"12940","things","first",2
"12941","things","get",2
"12942","things","he",2
"12943","things","in",2
"12944","things","ive",2
"12945","things","little",2
"12946","things","looking",2
"12947","things","must",2
"12948","things","perspective",2
"12949","things","rather",2
"12950","things","right",2
"12951","things","says",2
"12952","things","started",2
"12953","things","taught",2
"12954","things","they’re",2
"12955","things","this",2
"12956","things","wants",2
"12957","things","way",2
"12958","things","we",2
"12959","think","beer",2
"12960","think","best",2
"12961","think","better",2
"12962","think","big",2
"12963","think","cancer",2
"12964","think","doesnt",2
"12965","think","either",2
"12966","think","everyone",2
"12967","think","fair",2
"12968","think","fall",2
"12969","think","first",2
"12970","think","get",2
"12971","think","going",2
"12972","think","he’s",2
"12973","think","important",2
"12974","think","last",2
"12975","think","look",2
"12976","think","mean",2
"12977","think","of",2
"12978","think","plan",2
"12979","think","probably",2
"12980","think","real",2
"12981","think","size",2
"12982","think","story",2
"12983","think","thats",2
"12984","think","twice",2
"12985","think","you",2
"12986","think","youll",2
"12987","thinking","beer",2
"12988","thinking","bout",2
"12989","thinking","but",2
"12990","thinking","going",2
"12991","thinking","then",2
"12992","thinking","this",2
"12993","thinks","it’s",2
"12994","third","book",2
"12995","third","he",2
"12996","thirteen","years",2
"12997","this","album",2
"12998","this","article",2
"12999","this","can",2
"13000","this","causes",2
"13001","this","different",2
"13002","this","finding",2
"13003","this","fog",2
"13004","this","fun",2
"13005","this","great",2
"13006","this","guy",2
"13007","this","happened",2
"13008","this","home",2
"13009","this","includes",2
"13010","this","last",2
"13011","this","method",2
"13012","this","might",2
"13013","this","months",2
"13014","this","must",2
"13015","this","part",2
"13016","this","particular",2
"13017","this","real",2
"13018","this","seems",2
"13019","this","set",2
"13020","this","show",2
"13021","this","something",2
"13022","this","summer",2
"13023","this","super",2
"13024","this","took",2
"13025","this","town",2
"13026","this","turns",2
"13027","this","way",2
"13028","this","woman",2
"13029","thomas","robinson",2
"13030","thorough","vetting",2
"13031","those","aren’t",2
"13032","those","kids",2
"13033","those","results",2
"13034","thou","shalt",2
"13035","though","doesnt",2
"13036","though","dont",2
"13037","though","im",2
"13038","though","ive",2
"13039","though","little",2
"13040","though","many",2
"13041","though","never",2
"13042","though","now",2
"13043","though","seems",2
"13044","though","she",2
"13045","though","still",2
"13046","though","the",2
"13047","though","time",2
"13048","though","two",2
"13049","though","we",2
"13050","though","well",2
"13051","thought","better",2
"13052","thought","i’d",2
"13053","thought","in",2
"13054","thought","might",2
"13055","thought","pretty",2
"13056","thought","yet",2
"13057","thoughts","emotions",2
"13058","thoughts","i",2
"13059","thoughts","ideas",2
"13060","thoughts","prayers",2
"13061","thousand","times",2
"13062","thousands","people",2
"13063","thousands","south",2
"13064","three","children",2
"13065","three","counts",2
"13066","three","goals",2
"13067","three","minutes",2
"13068","three","pitchers",2
"13069","three","straight",2
"13070","three","teams",2
"13071","three","things",2
"13072","three","women",2
"13073","three","world",2
"13074","thrilled","hear",2
"13075","thrilled","i",2
"13076","throughout","city",2
"13077","throughout","district",2
"13078","throughout","new",2
"13079","throughout","night",2
"13080","throughout","state",2
"13081","thursday","afternoon",2
"13082","thursdays","pm",2
"13083","thy","soul",2
"13084","tickets","advance",2
"13085","tickets","available",2
"13086","tickets","per",2
"13087","tickets","sold",2
"13088","tidal","wave",2
"13089","tiger","woods",2
"13090","tim","holtz",2
"13091","time","ago",2
"13092","time","anything",2
"13093","time","as",2
"13094","time","ask",2
"13095","time","back",2
"13096","time","build",2
"13097","time","caught",2
"13098","time","change",2
"13099","time","clear",2
"13100","time","comes",2
"13101","time","coming",2
"13102","time","eat",2
"13103","time","even",2
"13104","time","ever",2
"13105","time","every",2
"13106","time","explaining",2
"13107","time","favorite",2
"13108","time","finish",2
"13109","time","first",2
"13110","time","flies",2
"13111","time","goes",2
"13112","time","good",2
"13113","time","he",2
"13114","time","hope",2
"13115","time","how",2
"13116","time","its",2
"13117","time","just",2
"13118","time","last",2
"13119","time","lately",2
"13120","time","made",2
"13121","time","magazine",2
"13122","time","making",2
"13123","time","may",2
"13124","time","minutes",2
"13125","time","mom",2
"13126","time","money",2
"13127","time","night",2
"13128","time","people",2
"13129","time","places",2
"13130","time","providing",2
"13131","time","reality",2
"13132","time","reflect",2
"13133","time","running",2
"13134","time","said",2
"13135","time","see",2
"13136","time","sun",2
"13137","time","there",2
"13138","time","they",2
"13139","time","things",2
"13140","time","thinking",2
"13141","time","took",2
"13142","time","we",2
"13143","time","what",2
"13144","time","when",2
"13145","time","without",2
"13146","time","worry",2
"13147","time","write",2
"13148","time","youre",2
"13149","time","zone",2
"13150","times","but",2
"13151","times","editorial",2
"13152","times","higher",2
"13153","times","history",2
"13154","times","im",2
"13155","times","ive",2
"13156","times","life",2
"13157","times","month",2
"13158","times","week",2
"13159","times","year",2
"13160","timing","couldnt",2
"13161","tiny","shop",2
"13162","tip","i",2
"13163","tips","tricks",2
"13164","tired","af",2
"13165","titles","books",2
"13166","to","begin",2
"13167","to","do",2
"13168","to","give",2
"13169","to","i",2
"13170","to","keep",2
"13171","to","our",2
"13172","to","point",2
"13173","to","register",2
"13174","to","start",2
"13175","to","sure",2
"13176","to","you",2
"13177","today","asked",2
"13178","today","birthday",2
"13179","today","doesnt",2
"13180","today","for",2
"13181","today","however",2
"13182","today","i’ve",2
"13183","today","id",2
"13184","today","ive",2
"13185","today","just",2
"13186","today","meaning",2
"13187","today","most",2
"13188","today","pm",2
"13189","today","said",2
"13190","today","see",2
"13191","today","show",2
"13192","today","sorry",2
"13193","today","still",2
"13194","today","the",2
"13195","today","though",2
"13196","today","we",2
"13197","todays","action",2
"13198","todo","list",2
"13199","together","can",2
"13200","together","created",2
"13201","together","first",2
"13202","together","i",2
"13203","together","just",2
"13204","together","make",2
"13205","toilet","paper",2
"13206","told","board",2
"13207","told","company",2
"13208","told","even",2
"13209","told","going",2
"13210","told","great",2
"13211","told","im",2
"13212","told","investigators",2
"13213","told","job",2
"13214","told","judge",2
"13215","told","people",2
"13216","told","stories",2
"13217","told","supporters",2
"13218","told","talking",2
"13219","told","the",2
"13220","told","truth",2
"13221","tom","cruise",2
"13222","tom","hanks",2
"13223","tom","thibodeau",2
"13224","tomato","sauce",2
"13225","tomorrow","so",2
"13226","tonight","it",2
"13227","tony","la",2
"13228","tony","soprano",2
"13229","too","cold",2
"13230","took","five",2
"13231","took","home",2
"13232","took","little",2
"13233","took","look",2
"13234","took","photo",2
"13235","took","stage",2
"13236","took","toll",2
"13237","took","two",2
"13238","tools","job",2
"13239","top","five",2
"13240","top","its",2
"13241","top","layer",2
"13242","top","next",2
"13243","top","percent",2
"13244","top","row",2
"13245","top","team",2
"13246","top","the",2
"13247","top","they",2
"13248","top","this",2
"13249","top","three",2
"13250","total","people",2
"13251","total","value",2
"13252","totally","free",2
"13253","touch","screen",2
"13254","touched","i",2
"13255","tough","day",2
"13256","tour","california",2
"13257","tournament","appearances",2
"13258","towards","end",2
"13259","town","center",2
"13260","town","i",2
"13261","toxins","body",2
"13262","track","field",2
"13263","track","record",2
"13264","trade","center",2
"13265","trade","deadline",2
"13266","traffic","signal",2
"13267","traffic","violations",2
"13268","trail","blazers",2
"13269","trail","mix",2
"13270","train","station",2
"13271","training","camp",2
"13272","training","i",2
"13273","training","officer",2
"13274","training","program",2
"13275","transportation","department",2
"13276","transportation","engineering",2
"13277","transportation","safety",2
"13278","transportation","said",2
"13279","transportation","system",2
"13280","travel","around",2
"13281","treasury","note",2
"13282","treat","i",2
"13283","treats","i",2
"13284","trees","last",2
"13285","trevor","cook",2
"13286","tribute","band",2
"13287","tried","make",2
"13288","tried","pull",2
"13289","tried","strike",2
"13290","tried","talk",2
"13291","trillion","debt",2
"13292","trimet","board",2
"13293","trip","going",2
"13294","trip","memory",2
"13295","triple","digits",2
"13296","triple","jump",2
"13297","tropical","storm",2
"13298","trouble","finding",2
"13299","truck","driver",2
"13300","true","identity",2
"13301","true","love",2
"13302","truly","inspiring",2
"13303","trust","anyone",2
"13304","trust","god",2
"13305","trust","i",2
"13306","trust","the",2
"13307","truth","and",2
"13308","truth","can",2
"13309","try","bring",2
"13310","try","find",2
"13311","try","first",2
"13312","try","gather",2
"13313","try","harder",2
"13314","try","imagine",2
"13315","try","new",2
"13316","try","one",2
"13317","try","read",2
"13318","try","something",2
"13319","try","stay",2
"13320","try","work",2
"13321","trying","change",2
"13322","trying","dig",2
"13323","trying","kill",2
"13324","trying","manage",2
"13325","trying","really",2
"13326","trying","run",2
"13327","tryna","make",2
"13328","tsp","baking",2
"13329","tub","i",2
"13330","tucked","away",2
"13331","tucker","cipriano",2
"13332","tuesday","afternoon",2
"13333","tuesday","morning",2
"13334","tuesday","the",2
"13335","tuned","info",2
"13336","turn","around",2
"13337","turn","events",2
"13338","turn","i",2
"13339","turn","light",2
"13340","turn","pages",2
"13341","turn","something",2
"13342","turned","i",2
"13343","turns","i",2
"13344","tustin","unified",2
"13345","tutorial","i",2
"13346","tweet","keep",2
"13347","tweet","us",2
"13348","tweet","will",2
"13349","tweeted","happy",2
"13350","twelve","years",2
"13351","twenty","minutes",2
"13352","twice","day",2
"13353","twice","first",2
"13354","twitter","account",2
"13355","twitter","follow",2
"13356","twitter","world",2
"13357","twitter","you",2
"13358","two","assists",2
"13359","two","basic",2
"13360","two","blocks",2
"13361","two","boys",2
"13362","two","categories",2
"13363","two","counts",2
"13364","two","dogs",2
"13365","two","employees",2
"13366","two","first",2
"13367","two","four",2
"13368","two","friends",2
"13369","two","good",2
"13370","two","great",2
"13371","two","half",2
"13372","two","home",2
"13373","two","i",2
"13374","two","little",2
"13375","two","losses",2
"13376","two","major",2
"13377","two","massive",2
"13378","two","men",2
"13379","two","minute",2
"13380","two","minutes",2
"13381","two","pairs",2
"13382","two","parts",2
"13383","two","per",2
"13384","two","recent",2
"13385","two","runs",2
"13386","two","separate",2
"13387","two","sheets",2
"13388","two","small",2
"13389","two","sons",2
"13390","two","steps",2
"13391","two","teams",2
"13392","two","touchdowns",2
"13393","type","diabetes",2
"13394","type","person",2
"13395","typical","fashion",2
"13396","typically","take",2
"13397","u","already",2
"13398","u","didnt",2
"13399","u","ever",2
"13400","u","love",2
"13401","u","please",2
"13402","u","s",2
"13403","u","want",2
"13404","u","will",2
"13405","uc","berkeley",2
"13406","ultimate","end",2
"13407","ultimately","i",2
"13408","unable","attend",2
"13409","unable","get",2
"13410","unchecked","power",2
"13411","uncovered","minutes",2
"13412","under","new",2
"13413","underground","industry",2
"13414","understand","accept",2
"13415","understand","care",2
"13416","understand","words",2
"13417","understood","order",2
"13418","underwear","enhances",2
"13419","underwent","surgery",2
"13420","unemployment","benefits",2
"13421","unfortunately","i",2
"13422","union","city",2
"13423","united","kingdom",2
"13424","universal","values",2
"13425","university","cincinnati",2
"13426","university","junior",2
"13427","university","new",2
"13428","university","pennsylvania",2
"13429","university","texas",2
"13430","unmarried","women",2
"13431","uo","coach",2
"13432","upcoming","purchases",2
"13433","upper","body",2
"13434","ups","downs",2
"13435","us","amazing",2
"13436","us","ambassador",2
"13437","us","attorney",2
"13438","us","attorneys",2
"13439","us","believe",2
"13440","us","business",2
"13441","us","children",2
"13442","us","east",2
"13443","us","embassy",2
"13444","us","european",2
"13445","us","fight",2
"13446","us","go",2
"13447","us","great",2
"13448","us","help",2
"13449","us","house",2
"13450","us","learn",2
"13451","us","leave",2
"13452","us","looking",2
"13453","us","missing",2
"13454","us","navy",2
"13455","us","need",2
"13456","us","never",2
"13457","us","office",2
"13458","us","opportunity",2
"13459","us","realize",2
"13460","us","team",2
"13461","us","the",2
"13462","us","they",2
"13463","us","things",2
"13464","us","today",2
"13465","us","tonight",2
"13466","us","use",2
"13467","us","virgin",2
"13468","us","well",2
"13469","us","without",2
"13470","us","year",2
"13471","usa","home",2
"13472","usa","today",2
"13473","use","board",2
"13474","use","force",2
"13475","use","government",2
"13476","use","images",2
"13477","use","legs",2
"13478","use","little",2
"13479","use","low",2
"13480","use","new",2
"13481","use","one",2
"13482","use","social",2
"13483","use","steroids",2
"13484","use","two",2
"13485","use","you",2
"13486","used","alternative",2
"13487","used","instead",2
"13488","used","internet",2
"13489","used","mainly",2
"13490","used","now",2
"13491","used","recipe",2
"13492","used","throughout",2
"13493","used","treat",2
"13494","users","can",2
"13495","using","story",2
"13496","usual","suspects",2
"13497","usually","comes",2
"13498","usually","ends",2
"13499","usually","focus",2
"13500","usually","i",2
"13501","usually","turn",2
"13502","value","land",2
"13503","value","pay",2
"13504","vancouver","island",2
"13505","vanilla","extract",2
"13506","varying","degrees",2
"13507","vast","majority",2
"13508","vaughn","said",2
"13509","vendors","million",2
"13510","verge","tears",2
"13511","verizon","communications",2
"13512","version","the",2
"13513","very","excited",2
"13514","very","merry",2
"13515","very","much",2
"13516","very","sad",2
"13517","vested","interest",2
"13518","veterans","day",2
"13519","victory","end",2
"13520","videos","youtube",2
"13521","vietnam","war",2
"13522","violations","including",2
"13523","virgin","islands",2
"13524","virtually","every",2
"13525","vision","revealed",2
"13526","visit","blog",2
"13527","visit","place",2
"13528","visit","website",2
"13529","visiting","blogs",2
"13530","vitamins","minerals",2
"13531","vocals","guitar",2
"13532","vocational","training",2
"13533","voice","like",2
"13534","vote","november",2
"13535","voted","extend",2
"13536","votes","needed",2
"13537","w","bush",2
"13538","w","s",2
"13539","wait","day",2
"13540","wait","get",2
"13541","wait","go",2
"13542","wait","good",2
"13543","wait","i",2
"13544","wait","list",2
"13545","wait","long",2
"13546","wait","one",2
"13547","wait","read",2
"13548","wait","start",2
"13549","waited","long",2
"13550","waiting","red",2
"13551","waiting","right",2
"13552","wake","every",2
"13553","walk","distance",2
"13554","walk","good",2
"13555","walked","away",2
"13556","walked","back",2
"13557","walked","one",2
"13558","walked","three",2
"13559","walking","parking",2
"13560","walls","covered",2
"13561","wanna","get",2
"13562","wanna","know",2
"13563","want","able",2
"13564","want","add",2
"13565","want","apply",2
"13566","want","baby",2
"13567","want","back",2
"13568","want","buy",2
"13569","want","change",2
"13570","want","continue",2
"13571","want","cross",2
"13572","want","everyone",2
"13573","want","fight",2
"13574","want","knock",2
"13575","want","leave",2
"13576","want","lose",2
"13577","want","meet",2
"13578","want","need",2
"13579","want","next",2
"13580","want","one",2
"13581","want","quit",2
"13582","want","really",2
"13583","want","sleep",2
"13584","want","talk",2
"13585","want","think",2
"13586","want","vomit",2
"13587","wanted","something",2
"13588","wanted","work",2
"13589","wanted","write",2
"13590","wanting","get",2
"13591","wanting","take",2
"13592","wants","go",2
"13593","wants","keep",2
"13594","wants","nothing",2
"13595","wants","say",2
"13596","wants","talk",2
"13597","war","i",2
"13598","war","veteran",2
"13599","war","zone",2
"13600","warm","weather",2
"13601","warner","bros",2
"13602","warning","i",2
"13603","warning","signs",2
"13604","washing","cars",2
"13605","washing","hands",2
"13606","washington","county",2
"13607","washington","one",2
"13608","washington","state",2
"13609","wasn’t","bad",2
"13610","wasn’t","enough",2
"13611","wasn’t","even",2
"13612","wasn’t","really",2
"13613","wasn’t","sure",2
"13614","wasnt","athletic",2
"13615","wasnt","aware",2
"13616","wasnt","bad",2
"13617","wasnt","good",2
"13618","wasnt","made",2
"13619","wasnt","one",2
"13620","wasnt","really",2
"13621","wasnt","right",2
"13622","wasnt","sure",2
"13623","waste","management",2
"13624","watch","get",2
"13625","watch","house",2
"13626","watch","new",2
"13627","watch","one",2
"13628","watch","people",2
"13629","watch","show",2
"13630","watch","video",2
"13631","watched","show",2
"13632","watching","college",2
"13633","watching","every",2
"13634","watching","movie",2
"13635","watching","the",2
"13636","water","bring",2
"13637","water","cover",2
"13638","water","i",2
"13639","water","it",2
"13640","water","little",2
"13641","water","supply",2
"13642","water","tank",2
"13643","water","will",2
"13644","way","around",2
"13645","way","beach",2
"13646","way","break",2
"13647","way","but",2
"13648","way","church",2
"13649","way","dealing",2
"13650","way","encourage",2
"13651","way","even",2
"13652","way","forward",2
"13653","way","good",2
"13654","way","hard",2
"13655","way","he",2
"13656","way","id",2
"13657","way","if",2
"13658","way","im",2
"13659","way","just",2
"13660","way","justice",2
"13661","way","keep",2
"13662","way","like",2
"13663","way","long",2
"13664","way","making",2
"13665","way","many",2
"13666","way","parking",2
"13667","way","short",2
"13668","way","since",2
"13669","way","soon",2
"13670","way","spend",2
"13671","way","start",2
"13672","way","take",2
"13673","way","theyre",2
"13674","way","use",2
"13675","way","we",2
"13676","way","when",2
"13677","way","will",2
"13678","way","win",2
"13679","wayne","state",2
"13680","ways","behind",2
"13681","ways","home",2
"13682","we","acknowledge",2
"13683","we","anticipate",2
"13684","we","are",2
"13685","we","ask",2
"13686","we","beginning",2
"13687","we","better",2
"13688","we","can’t",2
"13689","we","come",2
"13690","we","decided",2
"13691","we","didn’t",2
"13692","we","ended",2
"13693","we","felt",2
"13694","we","give",2
"13695","we","going",2
"13696","we","joked",2
"13697","we","keep",2
"13698","we","listen",2
"13699","we","look",2
"13700","we","looking",2
"13701","we","lots",2
"13702","we","make",2
"13703","we","may",2
"13704","we","never",2
"13705","we","now",2
"13706","we","prefer",2
"13707","we","put",2
"13708","we","saw",2
"13709","we","show",2
"13710","we","started",2
"13711","we","stayed",2
"13712","we","still",2
"13713","we","strongly",2
"13714","we","talked",2
"13715","we","think",2
"13716","we","together",2
"13717","we","use",2
"13718","we","work",2
"13719","we’ll","get",2
"13720","we’ll","see",2
"13721","we’re","still",2
"13722","we’re","supposed",2
"13723","wearing","hoodie",2
"13724","wearing","white",2
"13725","weather","like",2
"13726","weather","permits",2
"13727","weather","the",2
"13728","weather","turns",2
"13729","web","browsing",2
"13730","web","sites",2
"13731","web","social",2
"13732","website","i",2
"13733","website","the",2
"13734","wedding","–",2
"13735","wedding","happy",2
"13736","wedding","im",2
"13737","wednesday","friday",2
"13738","wednesday","pm",2
"13739","week","either",2
"13740","week","for",2
"13741","week","four",2
"13742","week","getting",2
"13743","week","its",2
"13744","week","just",2
"13745","week","news",2
"13746","week","put",2
"13747","week","said",2
"13748","week","since",2
"13749","week","we",2
"13750","weekend","last",2
"13751","weekend","thats",2
"13752","weekend","you",2
"13753","weeks","i’ve",2
"13754","weeks","later",2
"13755","weeks","may",2
"13756","weeks","much",2
"13757","weight","i",2
"13758","weight","room",2
"13759","welcome","i",2
"13760","well","add",2
"13761","well","addition",2
"13762","well","always",2
"13763","well","back",2
"13764","well","best",2
"13765","well","can",2
"13766","well","enough",2
"13767","well","except",2
"13768","well","follow",2
"13769","well","going",2
"13770","well","good",2
"13771","well","know",2
"13772","well","least",2
"13773","well","limited",2
"13774","well","new",2
"13775","well","played",2
"13776","well","said",2
"13777","well","several",2
"13778","well","side",2
"13779","well","so",2
"13780","well","soon",2
"13781","well","state",2
"13782","well","talk",2
"13783","well","that’s",2
"13784","well","this",2
"13785","well","us",2
"13786","well","work",2
"13787","went","ahead",2
"13788","went","around",2
"13789","went","crazy",2
"13790","went","dark",2
"13791","went","home",2
"13792","went","looking",2
"13793","went","meet",2
"13794","went","missing",2
"13795","went","online",2
"13796","went","quest",2
"13797","went","see",2
"13798","went","store",2
